date,store_id,item_id,units_sold,is_promo,is_holiday,day_of_week,is_weekend,true_anomaly
2024-10-13,6,11,156.8,0,0,6,1,0
2024-10-14,6,11,135.9,0,0,0,0,0
2024-10-15,6,11,116.0,0,0,1,0,0
2024-10-16,6,11,105.7,0,0,2,0,0
2024-10-17,6,11,120.1,0,0,3,0,0
2024-10-18,6,11,122.8,0,0,4,0,0
2024-10-19,6,11,157.3,0,0,5,1,0
2024-10-20,6,11,196.4,0,0,6,1,0
2024-10-21,6,11,119.4,0,0,0,0,0
2024-10-22,6,11,127.2,0,0,1,0,0
2024-10-23,6,11,118.7,0,0,2,0,0
2024-10-24,6,11,240.5,1,0,3,0,0
2024-10-25,6,11,138.0,0,0,4,0,0
2024-10-26,6,11,177.0,0,0,5,1,0
2024-10-27,6,11,305.2,1,0,6,1,0
2024-10-28,6,11,134.2,0,0,0,0,0
2024-10-29,6,11,101.2,0,0,1,0,0
2024-10-30,6,11,143.7,0,0,2,0,0
2024-10-31,6,11,153.2,0,0,3,0,0
2024-11-01,6,11,124.7,0,0,4,0,0
2024-11-02,6,11,155.0,0,0,5,1,0
2024-11-03,6,11,151.8,0,0,6,1,0
2024-11-04,6,11,145.4,0,0,0,0,0
2024-11-05,6,11,122.0,0,0,1,0,0
2024-11-06,6,11,136.3,0,0,2,0,0
2024-11-07,6,11,118.0,0,0,3,0,0
2024-11-08,6,11,144.8,0,0,4,0,0
2024-11-09,6,11,166.9,0,0,5,1,0
2024-11-10,6,11,178.9,0,0,6,1,0
2024-11-11,6,11,128.6,0,0,0,0,0
2024-11-12,6,11,131.1,0,0,1,0,0
2024-11-13,6,11,133.5,0,0,2,0,0
2024-11-14,6,11,130.1,0,0,3,0,0
2024-11-15,6,11,129.8,0,0,4,0,0
2024-11-16,6,11,156.0,0,0,5,1,0
2024-11-17,6,11,188.0,0,0,6,1,0
2024-11-18,6,11,148.4,0,0,0,0,0
2024-11-19,6,11,138.4,0,0,1,0,0
2024-11-20,6,11,155.9,0,0,2,0,0
2024-11-21,6,11,300.4,1,0,3,0,0
2024-11-22,6,11,135.5,0,0,4,0,0
2024-11-23,6,11,336.1,1,0,5,1,0
2024-11-24,6,11,187.3,0,0,6,1,0
2024-11-25,6,11,247.9,1,0,0,0,0
2024-11-26,6,11,128.4,0,0,1,0,0
2024-11-27,6,11,184.2,0,0,2,0,0
2024-11-28,6,11,245.5,0,1,3,0,0
2024-11-29,6,11,268.5,1,0,4,0,0
2024-11-30,6,11,192.4,0,0,5,1,0
2024-12-01,6,11,232.1,0,0,6,1,0
2024-12-02,6,11,146.6,0,0,0,0,0
2024-12-03,6,11,150.9,0,0,1,0,0
2024-12-04,6,11,151.4,0,0,2,0,0
2024-12-05,6,11,167.3,0,0,3,0,0
2024-12-06,6,11,155.2,0,0,4,0,0
2024-12-07,6,11,160.0,0,0,5,1,0
2024-12-08,6,11,156.2,0,0,6,1,0
2024-12-09,6,11,167.8,0,0,0,0,0
2024-12-10,6,11,156.1,0,0,1,0,0
2024-12-11,6,11,265.5,1,0,2,0,0
2024-12-12,6,11,140.8,0,0,3,0,0
2024-12-13,6,11,179.8,0,0,4,0,0
2024-12-14,6,11,196.1,0,0,5,1,0
2024-12-15,6,11,202.0,0,0,6,1,0
2024-12-16,6,11,166.4,0,0,0,0,0
2024-12-17,6,11,160.6,0,0,1,0,0
2024-12-18,6,11,147.4,0,0,2,0,0
2024-12-19,6,11,151.3,0,0,3,0,0
2024-12-20,6,11,164.6,0,0,4,0,0
2024-12-21,6,11,210.6,0,0,5,1,0
2024-12-22,6,11,214.1,0,0,6,1,0
2024-12-23,6,11,142.7,0,0,0,0,0
2024-12-24,6,11,158.1,0,0,1,0,0
2024-12-25,6,11,228.6,0,1,2,0,0
2024-12-26,6,11,153.6,0,0,3,0,0
2024-12-27,6,11,151.6,0,0,4,0,0
2024-12-28,6,11,194.5,0,0,5,1,0
2024-12-29,6,11,212.7,0,0,6,1,0
2024-12-30,6,11,142.6,0,0,0,0,0
2024-12-31,6,11,186.5,0,0,1,0,0
2022-01-01,6,12,268.8,0,1,5,1,0
2022-01-02,6,12,180.0,0,0,6,1,0
2022-01-03,6,12,124.5,0,0,0,0,0
2022-01-04,6,12,89.1,0,0,1,0,0
2022-01-05,6,12,111.5,0,0,2,0,0
2022-01-06,6,12,176.2,0,0,3,0,0
2022-01-07,6,12,101.0,0,0,4,0,0
2022-01-08,6,12,152.1,0,0,5,1,0
2022-01-09,6,12,164.6,0,0,6,1,0
2022-01-10,6,12,136.5,0,0,0,0,0
2022-01-11,6,12,107.2,0,0,1,0,0
2022-01-12,6,12,144.5,0,0,2,0,0
2022-01-13,6,12,140.3,0,0,3,0,0
2022-01-14,6,12,126.0,0,0,4,0,0
2022-01-15,6,12,126.5,0,0,5,1,0
2022-01-16,6,12,134.5,0,0,6,1,0
2022-01-17,6,12,105.6,0,0,0,0,0
2022-01-18,6,12,113.1,0,0,1,0,0
2022-01-19,6,12,142.3,0,0,2,0,0
2022-01-20,6,12,122.5,0,0,3,0,0
2022-01-21,6,12,128.3,0,0,4,0,0
2022-01-22,6,12,149.7,0,0,5,1,0
2022-01-23,6,12,324.7,1,0,6,1,0
2022-01-24,6,12,88.4,0,0,0,0,0
2022-01-25,6,12,48.5,0,0,1,0,0
2022-01-26,6,12,115.4,0,0,2,0,0
2022-01-27,6,12,115.6,0,0,3,0,0
2022-01-28,6,12,114.9,0,0,4,0,0
2022-01-29,6,12,128.9,0,0,5,1,0
2022-01-30,6,12,115.0,0,0,6,1,0
2022-01-31,6,12,113.1,0,0,0,0,0
2022-02-01,6,12,108.3,0,0,1,0,0
2022-02-02,6,12,118.8,0,0,2,0,0
2022-02-03,6,12,126.6,0,0,3,0,0
2022-02-04,6,12,134.9,0,0,4,0,0
2022-02-05,6,12,160.6,0,0,5,1,0
2022-02-06,6,12,141.6,0,0,6,1,0
2022-02-07,6,12,121.4,0,0,0,0,0
2022-02-08,6,12,92.6,0,0,1,0,0
2022-02-09,6,12,98.3,0,0,2,0,0
2022-02-10,6,12,142.4,0,0,3,0,0
2022-02-11,6,12,130.5,0,0,4,0,0
2022-02-12,6,12,108.4,0,0,5,1,0
2022-02-13,6,12,124.7,0,0,6,1,0
2022-02-14,6,12,143.5,0,0,0,0,0
2022-02-15,6,12,98.0,0,0,1,0,0
2022-02-16,6,12,142.7,1,0,2,0,0
2022-02-17,6,12,101.9,0,0,3,0,0
2022-02-18,6,12,102.0,0,0,4,0,0
2022-02-19,6,12,161.9,0,0,5,1,0
2022-02-20,6,12,155.5,0,0,6,1,0
2022-02-21,6,12,101.6,0,0,0,0,0
2022-02-22,6,12,195.1,1,0,1,0,0
2022-02-23,6,12,114.1,0,0,2,0,0
2022-02-24,6,12,121.0,0,0,3,0,0
2022-02-25,6,12,102.3,0,0,4,0,0
2022-02-26,6,12,141.3,0,0,5,1,0
2022-02-27,6,12,164.4,0,0,6,1,0
2022-02-28,6,12,105.1,0,0,0,0,0
2022-03-01,6,12,109.4,0,0,1,0,0
2022-03-02,6,12,210.0,1,0,2,0,0
2022-03-03,6,12,97.0,0,0,3,0,0
2022-03-04,6,12,91.5,0,0,4,0,0
2022-03-05,6,12,139.8,0,0,5,1,0
2022-03-06,6,12,143.1,0,0,6,1,0
2022-03-07,6,12,103.3,0,0,0,0,0
2022-03-08,6,12,94.0,0,0,1,0,0
2022-03-09,6,12,96.4,0,0,2,0,0
2022-03-10,6,12,107.5,0,0,3,0,0
2022-03-11,6,12,84.4,0,0,4,0,0
2022-03-12,6,12,148.7,0,0,5,1,0
2022-03-13,6,12,158.2,0,0,6,1,0
2022-03-14,6,12,78.2,0,0,0,0,0
2022-03-15,6,12,197.7,1,0,1,0,0
2022-03-16,6,12,113.0,0,0,2,0,0
2022-03-17,6,12,113.7,0,0,3,0,0
2022-03-18,6,12,74.5,0,0,4,0,0
2022-03-19,6,12,118.1,0,0,5,1,0
2022-03-20,6,12,112.9,0,0,6,1,0
2022-03-21,6,12,94.8,0,0,0,0,0
2022-03-22,6,12,79.4,0,0,1,0,0
2022-03-23,6,12,123.4,0,0,2,0,0
2022-03-24,6,12,103.6,0,0,3,0,0
2022-03-25,6,12,81.5,0,0,4,0,0
2022-03-26,6,12,110.0,0,0,5,1,0
2022-03-27,6,12,145.3,0,0,6,1,0
2022-03-28,6,12,93.7,0,0,0,0,0
2022-03-29,6,12,113.3,0,0,1,0,0
2022-03-30,6,12,104.0,0,0,2,0,0
2022-03-31,6,12,74.2,0,0,3,0,0
2022-04-01,6,12,79.1,0,0,4,0,0
2022-04-02,6,12,95.1,0,0,5,1,0
2022-04-03,6,12,123.7,0,0,6,1,0
2022-04-04,6,12,118.7,0,0,0,0,0
2022-04-05,6,12,93.8,0,0,1,0,0
2022-04-06,6,12,89.4,0,0,2,0,0
2022-04-07,6,12,97.9,0,0,3,0,0
2022-04-08,6,12,88.9,0,0,4,0,0
2022-04-09,6,12,106.1,0,0,5,1,0
2022-04-10,6,12,114.6,0,0,6,1,0
2022-04-11,6,12,98.9,0,0,0,0,0
2022-04-12,6,12,81.2,0,0,1,0,0
2022-04-13,6,12,74.2,0,0,2,0,0
2022-04-14,6,12,99.8,0,0,3,0,0
2022-04-15,6,12,57.1,0,0,4,0,0
2022-04-16,6,12,85.9,0,0,5,1,0
2022-04-17,6,12,107.3,0,0,6,1,0
2022-04-18,6,12,96.9,0,0,0,0,0
2022-04-19,6,12,87.4,0,0,1,0,0
2022-04-20,6,12,138.4,1,0,2,0,0
2022-04-21,6,12,94.3,0,0,3,0,0
2022-04-22,6,12,73.4,0,0,4,0,0
2022-04-23,6,12,114.3,0,0,5,1,0
2022-04-24,6,12,96.0,0,0,6,1,0
2022-04-25,6,12,67.0,0,0,0,0,0
2022-04-26,6,12,90.5,0,0,1,0,0
2022-04-27,6,12,100.8,0,0,2,0,0
2022-04-28,6,12,75.8,0,0,3,0,0
2022-04-29,6,12,92.5,0,0,4,0,0
2022-04-30,6,12,69.4,0,0,5,1,0
2022-05-01,6,12,78.4,0,0,6,1,0
2022-05-02,6,12,67.0,0,0,0,0,0
2022-05-03,6,12,76.4,0,0,1,0,0
2022-05-04,6,12,83.7,0,0,2,0,0
2022-05-05,6,12,62.9,0,0,3,0,0
2022-05-06,6,12,66.0,0,0,4,0,0
2022-05-07,6,12,107.8,0,0,5,1,0
2022-05-08,6,12,149.0,1,0,6,1,0
2022-05-09,6,12,91.9,0,0,0,0,0
2022-05-10,6,12,66.8,0,0,1,0,0
2022-05-11,6,12,88.3,0,0,2,0,0
2022-05-12,6,12,83.9,0,0,3,0,0
2022-05-13,6,12,75.1,0,0,4,0,0
2022-05-14,6,12,95.3,0,0,5,1,0
2022-05-15,6,12,93.6,0,0,6,1,0
2022-05-16,6,12,85.8,0,0,0,0,0
2022-05-17,6,12,48.2,0,0,1,0,0
2022-05-18,6,12,68.6,0,0,2,0,0
2022-05-19,6,12,74.1,0,0,3,0,0
2022-05-20,6,12,85.0,0,0,4,0,0
2022-05-21,6,12,81.3,0,0,5,1,0
2022-05-22,6,12,60.2,0,0,6,1,0
2022-05-23,6,12,43.2,0,0,0,0,0
2022-05-24,6,12,128.0,1,0,1,0,0
2022-05-25,6,12,55.8,0,0,2,0,0
2022-05-26,6,12,67.2,0,0,3,0,0
2022-05-27,6,12,55.7,0,0,4,0,0
2022-05-28,6,12,81.6,0,0,5,1,0
2022-05-29,6,12,112.0,0,0,6,1,0
2022-05-30,6,12,82.0,0,0,0,0,0
2022-05-31,6,12,68.1,0,0,1,0,0
2022-06-01,6,12,65.1,0,0,2,0,0
2022-06-02,6,12,58.4,0,0,3,0,0
2022-06-03,6,12,73.3,0,0,4,0,0
2022-06-04,6,12,142.9,1,0,5,1,0
2022-06-05,6,12,101.1,0,0,6,1,0
2022-06-06,6,12,67.9,0,0,0,0,0
2022-06-07,6,12,68.1,0,0,1,0,0
2022-06-08,6,12,49.2,0,0,2,0,0
2022-06-09,6,12,60.2,0,0,3,0,0
2022-06-10,6,12,84.8,0,0,4,0,0
2022-06-11,6,12,62.6,0,0,5,1,0
2022-06-12,6,12,78.7,0,0,6,1,0
2022-06-13,6,12,63.0,0,0,0,0,0
2022-06-14,6,12,67.6,0,0,1,0,0
2022-06-15,6,12,68.8,0,0,2,0,0
2022-06-16,6,12,59.3,0,0,3,0,0
2022-06-17,6,12,73.2,0,0,4,0,0
2022-06-18,6,12,72.7,0,0,5,1,0
2022-06-19,6,12,87.4,0,0,6,1,0
2022-06-20,6,12,48.7,0,0,0,0,0
2022-06-21,6,12,56.3,0,0,1,0,0
2022-06-22,6,12,48.8,0,0,2,0,0
2022-06-23,6,12,66.3,0,0,3,0,0
2022-06-24,6,12,66.6,0,0,4,0,0
2022-06-25,6,12,74.4,0,0,5,1,0
2022-06-26,6,12,82.5,0,0,6,1,0
2022-06-27,6,12,51.7,0,0,0,0,0
2022-06-28,6,12,75.3,0,0,1,0,0
2022-06-29,6,12,71.9,0,0,2,0,0
2022-06-30,6,12,53.9,0,0,3,0,0
2022-07-01,6,12,51.4,0,0,4,0,0
2022-07-02,6,12,72.8,0,0,5,1,0
2022-07-03,6,12,81.5,0,0,6,1,0
2022-07-04,6,12,102.6,0,1,0,0,0
2022-07-05,6,12,52.6,0,0,1,0,0
2022-07-06,6,12,58.8,0,0,2,0,0
2022-07-07,6,12,66.2,0,0,3,0,0
2022-07-08,6,12,59.0,0,0,4,0,0
2022-07-09,6,12,80.0,0,0,5,1,0
2022-07-10,6,12,90.9,0,0,6,1,0
2022-07-11,6,12,57.0,0,0,0,0,0
2022-07-12,6,12,71.9,0,0,1,0,0
2022-07-13,6,12,62.8,0,0,2,0,0
2022-07-14,6,12,62.1,0,0,3,0,0
2022-07-15,6,12,50.2,0,0,4,0,0
2022-07-16,6,12,89.0,0,0,5,1,0
2022-07-17,6,12,103.7,0,0,6,1,0
2022-07-18,6,12,53.6,0,0,0,0,0
2022-07-19,6,12,54.7,0,0,1,0,0
2022-07-20,6,12,79.4,0,0,2,0,0
2022-07-21,6,12,70.6,0,0,3,0,0
2022-07-22,6,12,57.7,0,0,4,0,0
2022-07-23,6,12,101.6,0,0,5,1,0
2022-07-24,6,12,75.3,0,0,6,1,0
2022-07-25,6,12,65.2,0,0,0,0,0
2022-07-26,6,12,68.5,0,0,1,0,0
2022-07-27,6,12,72.9,0,0,2,0,0
2022-07-28,6,12,69.9,0,0,3,0,0
2022-07-29,6,12,86.4,0,0,4,0,0
2022-07-30,6,12,99.6,0,0,5,1,0
2022-07-31,6,12,102.3,0,0,6,1,0
2022-08-01,6,12,59.5,0,0,0,0,0
2022-08-02,6,12,69.7,0,0,1,0,0
2022-08-03,6,12,83.8,0,0,2,0,0
2022-08-04,6,12,62.7,0,0,3,0,0
2022-08-05,6,12,63.0,0,0,4,0,0
2022-08-06,6,12,96.0,0,0,5,1,0
2022-08-07,6,12,90.5,0,0,6,1,0
2022-08-08,6,12,67.6,0,0,0,0,0
2022-08-09,6,12,70.9,0,0,1,0,0
2022-08-10,6,12,49.2,0,0,2,0,0
2022-08-11,6,12,65.0,0,0,3,0,0
2022-08-12,6,12,59.8,0,0,4,0,0
2022-08-13,6,12,107.6,0,0,5,1,0
2022-08-14,6,12,84.4,0,0,6,1,0
2022-08-15,6,12,127.0,1,0,0,0,0
2022-08-16,6,12,81.8,0,0,1,0,0
2022-08-17,6,12,87.0,0,0,2,0,0
2022-08-18,6,12,73.5,0,0,3,0,0
2022-08-19,6,12,61.6,0,0,4,0,0
2022-08-20,6,12,81.5,0,0,5,1,0
2022-08-21,6,12,168.3,1,0,6,1,0
2022-08-22,6,12,75.4,0,0,0,0,0
2022-08-23,6,12,63.3,0,0,1,0,0
2022-08-24,6,12,49.6,0,0,2,0,0
2022-08-25,6,12,54.8,0,0,3,0,0
2022-08-26,6,12,59.9,0,0,4,0,0
2022-08-27,6,12,88.9,0,0,5,1,0
2022-08-28,6,12,88.0,0,0,6,1,0
2022-08-29,6,12,55.4,0,0,0,0,0
2022-08-30,6,12,71.9,0,0,1,0,0
2022-08-31,6,12,94.3,0,0,2,0,0
2022-09-01,6,12,79.6,0,0,3,0,0
2022-09-02,6,12,99.2,0,0,4,0,0
2022-09-03,6,12,95.4,0,0,5,1,0
2022-09-04,6,12,95.5,0,0,6,1,0
2022-09-05,6,12,80.4,0,0,0,0,0
2022-09-06,6,12,99.1,0,0,1,0,0
2022-09-07,6,12,96.7,0,0,2,0,0
2022-09-08,6,12,87.4,0,0,3,0,0
2022-09-09,6,12,83.9,0,0,4,0,0
2022-09-10,6,12,85.9,0,0,5,1,0
2022-09-11,6,12,79.0,0,0,6,1,0
2022-09-12,6,12,74.5,0,0,0,0,0
2022-09-13,6,12,99.3,0,0,1,0,0
2022-09-14,6,12,103.0,0,0,2,0,0
2022-09-15,6,12,61.2,0,0,3,0,0
2022-09-16,6,12,98.6,0,0,4,0,0
2022-09-17,6,12,131.5,0,0,5,1,0
2022-09-18,6,12,123.0,0,0,6,1,0
2022-09-19,6,12,77.3,0,0,0,0,0
2022-09-20,6,12,94.0,0,0,1,0,0
2022-09-21,6,12,64.1,0,0,2,0,0
2022-09-22,6,12,66.2,0,0,3,0,0
2022-09-23,6,12,117.4,0,0,4,0,0
2022-09-24,6,12,99.2,0,0,5,1,0
2022-09-25,6,12,88.5,0,0,6,1,0
2022-09-26,6,12,81.5,0,0,0,0,0
2022-09-27,6,12,111.5,0,0,1,0,0
2022-09-28,6,12,102.7,0,0,2,0,0
2022-09-29,6,12,78.7,0,0,3,0,0
2022-09-30,6,12,87.2,0,0,4,0,0
2022-10-01,6,12,119.1,0,0,5,1,0
2022-10-02,6,12,122.8,0,0,6,1,0
2022-10-03,6,12,96.5,0,0,0,0,0
2022-10-04,6,12,76.9,0,0,1,0,0
2022-10-05,6,12,87.3,0,0,2,0,0
2022-10-06,6,12,75.6,0,0,3,0,0
2022-10-07,6,12,104.8,0,0,4,0,0
2022-10-08,6,12,113.2,0,0,5,1,0
2022-10-09,6,12,121.4,0,0,6,1,0
2022-10-10,6,12,83.4,0,0,0,0,0
2022-10-11,6,12,102.5,0,0,1,0,0
2022-10-12,6,12,103.4,0,0,2,0,0
2022-10-13,6,12,73.7,0,0,3,0,0
2022-10-14,6,12,191.2,1,0,4,0,0
2022-10-15,6,12,97.9,0,0,5,1,0
2022-10-16,6,12,107.0,0,0,6,1,0
2022-10-17,6,12,109.6,0,0,0,0,0
2022-10-18,6,12,86.9,0,0,1,0,0
2022-10-19,6,12,98.7,0,0,2,0,0
2022-10-20,6,12,96.1,0,0,3,0,0
2022-10-21,6,12,76.3,0,0,4,0,0
2022-10-22,6,12,149.5,0,0,5,1,0
2022-10-23,6,12,150.4,0,0,6,1,0
2022-10-24,6,12,106.3,0,0,0,0,0
2022-10-25,6,12,95.1,0,0,1,0,0
2022-10-26,6,12,101.6,0,0,2,0,0
2022-10-27,6,12,121.1,0,0,3,0,0
2022-10-28,6,12,93.0,0,0,4,0,0
2022-10-29,6,12,118.5,0,0,5,1,0
2022-10-30,6,12,123.0,0,0,6,1,0
2022-10-31,6,12,68.2,0,0,0,0,0
2022-11-01,6,12,113.7,0,0,1,0,0
2022-11-02,6,12,106.2,0,0,2,0,0
2022-11-03,6,12,116.7,0,0,3,0,0
2022-11-04,6,12,96.5,0,0,4,0,0
2022-11-05,6,12,101.6,0,0,5,1,0
2022-11-06,6,12,133.7,0,0,6,1,0
2022-11-07,6,12,86.5,0,0,0,0,0
2022-11-08,6,12,114.8,0,0,1,0,0
2022-11-09,6,12,116.6,0,0,2,0,0
2022-11-10,6,12,141.1,0,0,3,0,0
2022-11-11,6,12,129.6,0,0,4,0,0
2022-11-12,6,12,139.5,0,0,5,1,0
2022-11-13,6,12,129.1,0,0,6,1,0
2022-11-14,6,12,122.4,0,0,0,0,0
2022-11-15,6,12,113.2,0,0,1,0,0
2022-11-16,6,12,100.7,0,0,2,0,0
2022-11-17,6,12,74.6,0,0,3,0,0
2022-11-18,6,12,147.5,0,0,4,0,0
2022-11-19,6,12,159.2,0,0,5,1,0
2022-11-20,6,12,150.8,0,0,6,1,0
2022-11-21,6,12,111.2,0,0,0,0,0
2022-11-22,6,12,142.5,0,0,1,0,0
2022-11-23,6,12,125.8,0,0,2,0,0
2022-11-24,6,12,140.0,0,1,3,0,0
2022-11-25,6,12,107.0,0,0,4,0,0
2022-11-26,6,12,155.7,0,0,5,1,0
2022-11-27,6,12,165.7,0,0,6,1,0
2022-11-28,6,12,107.2,0,0,0,0,0
2022-11-29,6,12,138.7,0,0,1,0,0
2022-11-30,6,12,89.8,0,0,2,0,0
2022-12-01,6,12,195.4,1,0,3,0,0
2022-12-02,6,12,109.5,0,0,4,0,0
2022-12-03,6,12,162.4,0,0,5,1,0
2022-12-04,6,12,170.4,0,0,6,1,0
2022-12-05,6,12,136.2,0,0,0,0,0
2022-12-06,6,12,89.9,0,0,1,0,0
2022-12-07,6,12,116.9,0,0,2,0,0
2022-12-08,6,12,87.8,0,0,3,0,0
2022-12-09,6,12,115.4,0,0,4,0,0
2022-12-10,6,12,180.3,0,0,5,1,0
2022-12-11,6,12,188.4,0,0,6,1,0
2022-12-12,6,12,123.8,0,0,0,0,0
2022-12-13,6,12,120.6,0,0,1,0,0
2022-12-14,6,12,112.6,0,0,2,0,0
2022-12-15,6,12,115.4,0,0,3,0,0
2022-12-16,6,12,141.7,0,0,4,0,0
2022-12-17,6,12,125.9,0,0,5,1,0
2022-12-18,6,12,139.3,0,0,6,1,0
2022-12-19,6,12,116.6,0,0,0,0,0
2022-12-20,6,12,103.8,0,0,1,0,0
2022-12-21,6,12,125.4,0,0,2,0,0
2022-12-22,6,12,144.1,0,0,3,0,0
2022-12-23,6,12,127.8,0,0,4,0,0
2022-12-24,6,12,130.1,0,0,5,1,0
2022-12-25,6,12,206.5,0,1,6,1,0
2022-12-26,6,12,93.9,0,0,0,0,0
2022-12-27,6,12,114.7,0,0,1,0,0
2022-12-28,6,12,101.8,0,0,2,0,0
2022-12-29,6,12,121.1,0,0,3,0,0
2022-12-30,6,12,104.2,0,0,4,0,0
2022-12-31,6,12,114.5,0,0,5,1,0
2023-01-01,6,12,295.3,1,1,6,1,0
2023-01-02,6,12,128.0,0,0,0,0,0
2023-01-03,6,12,91.8,0,0,1,0,0
2023-01-04,6,12,125.6,0,0,2,0,0
2023-01-05,6,12,105.0,0,0,3,0,0
2023-01-06,6,12,121.4,0,0,4,0,0
2023-01-07,6,12,144.7,0,0,5,1,0
2023-01-08,6,12,149.1,0,0,6,1,0
2023-01-09,6,12,133.7,0,0,0,0,0
2023-01-10,6,12,103.9,0,0,1,0,0
2023-01-11,6,12,143.1,0,0,2,0,0
2023-01-12,6,12,130.0,0,0,3,0,0
2023-01-13,6,12,110.3,0,0,4,0,0
2023-01-14,6,12,140.1,0,0,5,1,0
2023-01-15,6,12,147.7,0,0,6,1,0
2023-01-16,6,12,108.4,0,0,0,0,0
2023-01-17,6,12,85.0,0,0,1,0,0
2023-01-18,6,12,98.4,0,0,2,0,0
2023-01-19,6,12,98.2,0,0,3,0,0
2023-01-20,6,12,112.1,0,0,4,0,0
2023-01-21,6,12,117.3,0,0,5,1,0
2023-01-22,6,12,162.5,0,0,6,1,0
2023-01-23,6,12,117.4,0,0,0,0,0
2023-01-24,6,12,107.6,0,0,1,0,0
2023-01-25,6,12,100.4,0,0,2,0,0
2023-01-26,6,12,115.0,0,0,3,0,0
2023-01-27,6,12,130.9,0,0,4,0,0
2023-01-28,6,12,101.6,0,0,5,1,0
2023-01-29,6,12,109.7,0,0,6,1,0
2023-01-30,6,12,172.5,1,0,0,0,0
2023-01-31,6,12,90.7,0,0,1,0,0
2023-02-01,6,12,88.2,0,0,2,0,0
2023-02-02,6,12,113.3,0,0,3,0,0
2023-02-03,6,12,112.3,0,0,4,0,0
2023-02-04,6,12,132.7,0,0,5,1,0
2023-02-05,6,12,144.9,0,0,6,1,0
2023-02-06,6,12,110.9,0,0,0,0,0
2023-02-07,6,12,98.9,0,0,1,0,0
2023-02-08,6,12,104.3,0,0,2,0,0
2023-02-09,6,12,115.1,0,0,3,0,0
2023-02-10,6,12,90.4,0,0,4,0,0
2023-02-11,6,12,144.9,0,0,5,1,0
2023-02-12,6,12,70.1,0,0,6,1,0
2023-02-13,6,12,109.8,0,0,0,0,0
2023-02-14,6,12,115.4,0,0,1,0,0
2023-02-15,6,12,93.4,0,0,2,0,0
2023-02-16,6,12,127.3,0,0,3,0,0
2023-02-17,6,12,128.2,0,0,4,0,0
2023-02-18,6,12,140.3,0,0,5,1,0
2023-02-19,6,12,169.2,0,0,6,1,0
2023-02-20,6,12,94.8,0,0,0,0,0
2023-02-21,6,12,122.3,0,0,1,0,0
2023-02-22,6,12,130.7,0,0,2,0,0
2023-02-23,6,12,88.3,0,0,3,0,0
2023-02-24,6,12,108.0,0,0,4,0,0
2023-02-25,6,12,102.8,0,0,5,1,0
2023-02-26,6,12,149.4,0,0,6,1,0
2023-02-27,6,12,132.6,0,0,0,0,0
2023-02-28,6,12,96.4,0,0,1,0,0
2023-03-01,6,12,104.3,0,0,2,0,0
2023-03-02,6,12,96.2,0,0,3,0,0
2023-03-03,6,12,143.8,0,0,4,0,0
2023-03-04,6,12,111.5,0,0,5,1,0
2023-03-05,6,12,111.0,0,0,6,1,0
2023-03-06,6,12,201.0,1,0,0,0,0
2023-03-07,6,12,101.0,0,0,1,0,0
2023-03-08,6,12,254.4,1,0,2,0,0
2023-03-09,6,12,132.6,0,0,3,0,0
2023-03-10,6,12,110.8,0,0,4,0,0
2023-03-11,6,12,144.0,0,0,5,1,0
2023-03-12,6,12,139.5,0,0,6,1,0
2023-03-13,6,12,115.9,0,0,0,0,0
2023-03-14,6,12,107.5,0,0,1,0,0
2023-03-15,6,12,83.7,0,0,2,0,0
2023-03-16,6,12,86.2,0,0,3,0,0
2023-03-17,6,12,112.8,0,0,4,0,0
2023-03-18,6,12,203.0,1,0,5,1,0
2023-03-19,6,12,146.6,0,0,6,1,0
2023-03-20,6,12,107.6,0,0,0,0,0
2023-03-21,6,12,141.9,1,0,1,0,0
2023-03-22,6,12,79.0,0,0,2,0,0
2023-03-23,6,12,76.3,0,0,3,0,0
2023-03-24,6,12,106.5,0,0,4,0,0
2023-03-25,6,12,139.3,0,0,5,1,0
2023-03-26,6,12,110.6,0,0,6,1,0
2023-03-27,6,12,93.6,0,0,0,0,0
2023-03-28,6,12,97.8,0,0,1,0,0
2023-03-29,6,12,105.2,0,0,2,0,0
2023-03-30,6,12,87.3,0,0,3,0,0
2023-03-31,6,12,97.9,0,0,4,0,0
2023-04-01,6,12,112.9,0,0,5,1,0
2023-04-02,6,12,86.4,0,0,6,1,0
2023-04-03,6,12,109.4,0,0,0,0,0
2023-04-04,6,12,94.3,0,0,1,0,0
2023-04-05,6,12,86.8,0,0,2,0,0
2023-04-06,6,12,78.7,0,0,3,0,0
2023-04-07,6,12,78.9,0,0,4,0,0
2023-04-08,6,12,85.7,0,0,5,1,0
2023-04-09,6,12,90.6,0,0,6,1,0
2023-04-10,6,12,134.3,1,0,0,0,0
2023-04-11,6,12,79.3,0,0,1,0,0
2023-04-12,6,12,103.7,0,0,2,0,0
2023-04-13,6,12,93.6,0,0,3,0,0
2023-04-14,6,12,73.2,0,0,4,0,0
2023-04-15,6,12,80.1,0,0,5,1,0
2023-04-16,6,12,90.6,0,0,6,1,0
2023-04-17,6,12,102.5,0,0,0,0,0
2023-04-18,6,12,91.9,0,0,1,0,0
2023-04-19,6,12,145.3,1,0,2,0,0
2023-04-20,6,12,82.3,0,0,3,0,0
2023-04-21,6,12,96.5,0,0,4,0,0
2023-04-22,6,12,101.7,0,0,5,1,0
2023-04-23,6,12,136.8,0,0,6,1,0
